Transaction,Item,date_time,period_day,weekday_weekend,day_of_week
9138,Coffee,3/31/2017 14:07,afternoon,weekday,Friday
9139,Bread,3/31/2017 14:15,afternoon,weekday,Friday
9139,Tiffin,3/31/2017 14:15,afternoon,weekday,Friday
9140,Chicken Stew,3/31/2017 14:18,afternoon,weekday,Friday
9140,Soup,3/31/2017 14:18,afternoon,weekday,Friday
9140,Bread,3/31/2017 14:18,afternoon,weekday,Friday
9141,Brownie,3/31/2017 14:18,afternoon,weekday,Friday
9141,Coffee,3/31/2017 14:18,afternoon,weekday,Friday
9142,Coke,3/31/2017 14:36,afternoon,weekday,Friday
9142,Mineral water,3/31/2017 14:36,afternoon,weekday,Friday
9142,Coffee,3/31/2017 14:36,afternoon,weekday,Friday
9142,Soup,3/31/2017 14:36,afternoon,weekday,Friday
9142,Sandwich,3/31/2017 14:36,afternoon,weekday,Friday
9143,Coffee,3/31/2017 15:10,afternoon,weekday,Friday
9143,Scone,3/31/2017 15:10,afternoon,weekday,Friday
9144,Coffee,3/31/2017 15:15,afternoon,weekday,Friday
9144,Scone,3/31/2017 15:15,afternoon,weekday,Friday
9145,Hot chocolate,3/31/2017 15:18,afternoon,weekday,Friday
9145,Hot chocolate,3/31/2017 15:18,afternoon,weekday,Friday
9145,Bread,3/31/2017 15:18,afternoon,weekday,Friday
9145,Scone,3/31/2017 15:18,afternoon,weekday,Friday
9146,Bread,3/31/2017 15:19,afternoon,weekday,Friday
9146,Cookies,3/31/2017 15:19,afternoon,weekday,Friday
9147,Scone,3/31/2017 15:25,afternoon,weekday,Friday
9147,Bread,3/31/2017 15:25,afternoon,weekday,Friday
9148,Tea,3/31/2017 15:35,afternoon,weekday,Friday
9148,Brownie,3/31/2017 15:35,afternoon,weekday,Friday
9149,Tea,3/31/2017 15:45,afternoon,weekday,Friday
9149,Bread,3/31/2017 15:45,afternoon,weekday,Friday
9149,Cake,3/31/2017 15:45,afternoon,weekday,Friday
9150,Tea,3/31/2017 15:46,afternoon,weekday,Friday
9150,Pastry,3/31/2017 15:46,afternoon,weekday,Friday
9151,Hot chocolate,3/31/2017 16:06,afternoon,weekday,Friday
9151,Cake,3/31/2017 16:06,afternoon,weekday,Friday
9152,Coffee,3/31/2017 16:13,afternoon,weekday,Friday
9152,Tiffin,3/31/2017 16:13,afternoon,weekday,Friday
9153,Coffee,3/31/2017 16:32,afternoon,weekday,Friday
9154,Bread,3/31/2017 16:34,afternoon,weekday,Friday
9154,Cookies,3/31/2017 16:34,afternoon,weekday,Friday
9155,Coffee,3/31/2017 16:36,afternoon,weekday,Friday
9156,Coffee,3/31/2017 16:45,afternoon,weekday,Friday
9156,Brownie,3/31/2017 16:45,afternoon,weekday,Friday
9157,Scone,3/31/2017 16:53,afternoon,weekday,Friday
9157,Coke,3/31/2017 16:53,afternoon,weekday,Friday
9157,Coffee,3/31/2017 16:53,afternoon,weekday,Friday
9157,Soup,3/31/2017 16:53,afternoon,weekday,Friday
9158,Coffee,3/31/2017 17:23,evening,weekday,Friday
9158,Juice,3/31/2017 17:23,evening,weekday,Friday
9159,Coffee,04/01/2017 8:11,morning,weekend,Saturday
9160,Coffee,04/01/2017 8:47,morning,weekend,Saturday
9161,Bread,04/01/2017 8:51,morning,weekend,Saturday
9162,Sandwich,04/01/2017 9:07,morning,weekend,Saturday
9162,Bread,04/01/2017 9:07,morning,weekend,Saturday
9162,Cake,04/01/2017 9:07,morning,weekend,Saturday
9162,Cake,04/01/2017 9:07,morning,weekend,Saturday
9163,Farm House,04/01/2017 9:21,morning,weekend,Saturday
9163,Bread,04/01/2017 9:21,morning,weekend,Saturday
9163,Cake,04/01/2017 9:21,morning,weekend,Saturday
9164,Bread,04/01/2017 9:24,morning,weekend,Saturday
9165,Bread,04/01/2017 9:25,morning,weekend,Saturday
9165,Cookies,04/01/2017 9:25,morning,weekend,Saturday
9166,Scone,04/01/2017 9:33,morning,weekend,Saturday
9166,Toast,04/01/2017 9:33,morning,weekend,Saturday
9166,Coffee,04/01/2017 9:33,morning,weekend,Saturday
9166,Coke,04/01/2017 9:33,morning,weekend,Saturday
9167,Coffee,04/01/2017 9:35,morning,weekend,Saturday
9167,Bread,04/01/2017 9:35,morning,weekend,Saturday
9167,Cookies,04/01/2017 9:35,morning,weekend,Saturday
9167,Brownie,04/01/2017 9:35,morning,weekend,Saturday
9168,Juice,04/01/2017 9:35,morning,weekend,Saturday
9169,Farm House,04/01/2017 9:38,morning,weekend,Saturday
9170,Scone,04/01/2017 9:55,morning,weekend,Saturday
9170,Bread,04/01/2017 9:55,morning,weekend,Saturday
9171,Bread,04/01/2017 9:55,morning,weekend,Saturday
9172,Pastry,04/01/2017 10:04,morning,weekend,Saturday
9173,Coffee,04/01/2017 10:22,morning,weekend,Saturday
9173,Coffee,04/01/2017 10:22,morning,weekend,Saturday
9174,Bread,04/01/2017 10:28,morning,weekend,Saturday
9174,Alfajores,04/01/2017 10:28,morning,weekend,Saturday
9174,Tiffin,04/01/2017 10:28,morning,weekend,Saturday
9175,Bread,04/01/2017 10:29,morning,weekend,Saturday
9176,Coffee,04/01/2017 10:30,morning,weekend,Saturday
9176,Scone,04/01/2017 10:30,morning,weekend,Saturday
9177,Coffee granules,04/01/2017 10:31,morning,weekend,Saturday
9178,Bread,04/01/2017 10:40,morning,weekend,Saturday
9178,Sandwich,04/01/2017 10:40,morning,weekend,Saturday
9178,Brownie,04/01/2017 10:40,morning,weekend,Saturday
9178,Cookies,04/01/2017 10:40,morning,weekend,Saturday
9178,Bread,04/01/2017 10:40,morning,weekend,Saturday
9179,Coffee,04/01/2017 10:49,morning,weekend,Saturday
9179,Cookies,04/01/2017 10:49,morning,weekend,Saturday
9180,Pastry,04/01/2017 10:49,morning,weekend,Saturday
9180,Coffee,04/01/2017 10:49,morning,weekend,Saturday
9181,Coffee,04/01/2017 10:50,morning,weekend,Saturday
9182,Bread,04/01/2017 10:55,morning,weekend,Saturday
9182,Cookies,04/01/2017 10:55,morning,weekend,Saturday
9182,Cake,04/01/2017 10:55,morning,weekend,Saturday
9183,Bread,04/01/2017 10:58,morning,weekend,Saturday
9183,Coffee,04/01/2017 10:58,morning,weekend,Saturday
9183,Truffles,04/01/2017 10:58,morning,weekend,Saturday
9184,Coffee,04/01/2017 11:14,morning,weekend,Saturday
9184,Coffee,04/01/2017 11:14,morning,weekend,Saturday
9185,Coffee,04/01/2017 11:16,morning,weekend,Saturday
9185,Juice,04/01/2017 11:16,morning,weekend,Saturday
9185,Toast,04/01/2017 11:16,morning,weekend,Saturday
9186,Bread,04/01/2017 11:22,morning,weekend,Saturday
9186,Bread,04/01/2017 11:22,morning,weekend,Saturday
9187,Baguette,04/01/2017 11:27,morning,weekend,Saturday
9187,Coffee,04/01/2017 11:27,morning,weekend,Saturday
9187,Truffles,04/01/2017 11:27,morning,weekend,Saturday
9187,Medialuna,04/01/2017 11:27,morning,weekend,Saturday
9187,Alfajores,04/01/2017 11:27,morning,weekend,Saturday
9187,Juice,04/01/2017 11:27,morning,weekend,Saturday
9188,Coffee,04/01/2017 11:27,morning,weekend,Saturday
9188,Cookies,04/01/2017 11:27,morning,weekend,Saturday
9189,Coffee,04/01/2017 11:29,morning,weekend,Saturday
9189,The Nomad,04/01/2017 11:29,morning,weekend,Saturday
9190,Bread,04/01/2017 11:29,morning,weekend,Saturday
9190,Baguette,04/01/2017 11:29,morning,weekend,Saturday
9191,Bread,04/01/2017 11:32,morning,weekend,Saturday
9192,Granola,04/01/2017 11:40,morning,weekend,Saturday
9192,Coffee,04/01/2017 11:40,morning,weekend,Saturday
9193,Bread,04/01/2017 12:01,afternoon,weekend,Saturday
9193,Tea,04/01/2017 12:01,afternoon,weekend,Saturday
9193,Pastry,04/01/2017 12:01,afternoon,weekend,Saturday
9194,Coffee,04/01/2017 12:03,afternoon,weekend,Saturday
9194,Coffee,04/01/2017 12:03,afternoon,weekend,Saturday
9195,Crisps,04/01/2017 12:06,afternoon,weekend,Saturday
9196,Bread,04/01/2017 12:08,afternoon,weekend,Saturday
9197,Bread,04/01/2017 12:13,afternoon,weekend,Saturday
9197,Smoothies,04/01/2017 12:13,afternoon,weekend,Saturday
9197,Spanish Brunch,04/01/2017 12:13,afternoon,weekend,Saturday
9197,Coffee,04/01/2017 12:13,afternoon,weekend,Saturday
9198,Coffee,04/01/2017 12:14,afternoon,weekend,Saturday
9199,Juice,04/01/2017 12:16,afternoon,weekend,Saturday
9200,Tea,04/01/2017 12:27,afternoon,weekend,Saturday
9200,Coffee,04/01/2017 12:27,afternoon,weekend,Saturday
9201,Coffee,04/01/2017 12:41,afternoon,weekend,Saturday
9201,Tea,04/01/2017 12:41,afternoon,weekend,Saturday
9201,Cake,04/01/2017 12:41,afternoon,weekend,Saturday
9201,Pastry,04/01/2017 12:41,afternoon,weekend,Saturday
9202,Coffee,04/01/2017 12:47,afternoon,weekend,Saturday
9202,Tiffin,04/01/2017 12:47,afternoon,weekend,Saturday
9203,Cake,04/01/2017 12:53,afternoon,weekend,Saturday
9204,Coffee,04/01/2017 12:56,afternoon,weekend,Saturday
9204,Spanish Brunch,04/01/2017 12:56,afternoon,weekend,Saturday
9204,The Nomad,04/01/2017 12:56,afternoon,weekend,Saturday
9204,Cake,04/01/2017 12:56,afternoon,weekend,Saturday
9204,Tiffin,04/01/2017 12:56,afternoon,weekend,Saturday
9205,Bread,04/01/2017 13:03,afternoon,weekend,Saturday
9205,Bread,04/01/2017 13:03,afternoon,weekend,Saturday
9205,Brownie,04/01/2017 13:03,afternoon,weekend,Saturday
9206,Bread,04/01/2017 13:06,afternoon,weekend,Saturday
9206,Juice,04/01/2017 13:06,afternoon,weekend,Saturday
9206,Coffee,04/01/2017 13:06,afternoon,weekend,Saturday
9206,The Nomad,04/01/2017 13:06,afternoon,weekend,Saturday
9206,Sandwich,04/01/2017 13:06,afternoon,weekend,Saturday
9207,Bread,04/01/2017 13:08,afternoon,weekend,Saturday
9207,Alfajores,04/01/2017 13:08,afternoon,weekend,Saturday
9207,Alfajores,04/01/2017 13:08,afternoon,weekend,Saturday
9208,Bread,04/01/2017 13:17,afternoon,weekend,Saturday
9208,Smoothies,04/01/2017 13:17,afternoon,weekend,Saturday
9208,Coffee,04/01/2017 13:17,afternoon,weekend,Saturday
9208,Muffin,04/01/2017 13:17,afternoon,weekend,Saturday
9208,Sandwich,04/01/2017 13:17,afternoon,weekend,Saturday
9209,Bread,04/01/2017 13:22,afternoon,weekend,Saturday
9210,Coffee,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Juice,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Truffles,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Sandwich,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Sandwich,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Pastry,04/01/2017 13:33,afternoon,weekend,Saturday
9210,Coke,04/01/2017 13:33,afternoon,weekend,Saturday
9211,Tea,04/01/2017 13:36,afternoon,weekend,Saturday
9211,Soup,04/01/2017 13:36,afternoon,weekend,Saturday
9211,Chicken Stew,04/01/2017 13:36,afternoon,weekend,Saturday
9212,Coke,04/01/2017 14:07,afternoon,weekend,Saturday
9212,Soup,04/01/2017 14:07,afternoon,weekend,Saturday
9213,Sandwich,04/01/2017 14:12,afternoon,weekend,Saturday
9213,Truffles,04/01/2017 14:12,afternoon,weekend,Saturday
9213,Coffee,04/01/2017 14:12,afternoon,weekend,Saturday
9213,Pastry,04/01/2017 14:12,afternoon,weekend,Saturday
9214,Cookies,04/01/2017 14:15,afternoon,weekend,Saturday
9214,Cake,04/01/2017 14:15,afternoon,weekend,Saturday
9214,Brownie,04/01/2017 14:15,afternoon,weekend,Saturday
9214,Coffee,04/01/2017 14:15,afternoon,weekend,Saturday
9215,Bread,04/01/2017 14:18,afternoon,weekend,Saturday
9216,Coffee,04/01/2017 14:28,afternoon,weekend,Saturday
9216,Bread,04/01/2017 14:28,afternoon,weekend,Saturday
9216,Soup,04/01/2017 14:28,afternoon,weekend,Saturday
9217,Scone,04/01/2017 14:45,afternoon,weekend,Saturday
9218,Bread,04/01/2017 14:47,afternoon,weekend,Saturday
9218,Cake,04/01/2017 14:47,afternoon,weekend,Saturday
9219,Medialuna,04/01/2017 14:51,afternoon,weekend,Saturday
9219,Bread,04/01/2017 14:51,afternoon,weekend,Saturday
9219,Muffin,04/01/2017 14:51,afternoon,weekend,Saturday
9219,Coffee,04/01/2017 14:51,afternoon,weekend,Saturday
9219,Sandwich,04/01/2017 14:51,afternoon,weekend,Saturday
9220,Honey,04/01/2017 15:34,afternoon,weekend,Saturday
9220,Scandinavian,04/01/2017 15:34,afternoon,weekend,Saturday
9221,Coffee,04/01/2017 15:35,afternoon,weekend,Saturday
9222,Alfajores,04/01/2017 15:44,afternoon,weekend,Saturday
9222,Brownie,04/01/2017 15:44,afternoon,weekend,Saturday
9222,Cake,04/01/2017 15:44,afternoon,weekend,Saturday
9223,Bread,04/01/2017 15:48,afternoon,weekend,Saturday
9224,Coffee,04/01/2017 15:49,afternoon,weekend,Saturday
9225,Mineral water,04/01/2017 15:54,afternoon,weekend,Saturday
9226,Truffles,04/01/2017 15:58,afternoon,weekend,Saturday
9226,Spanish Brunch,04/01/2017 15:58,afternoon,weekend,Saturday
9227,Soup,04/01/2017 16:08,afternoon,weekend,Saturday
9227,Bread,04/01/2017 16:08,afternoon,weekend,Saturday
9227,Coffee,04/01/2017 16:08,afternoon,weekend,Saturday
9228,Sandwich,04/01/2017 16:18,afternoon,weekend,Saturday
9229,Bread,04/01/2017 16:46,afternoon,weekend,Saturday
9230,Coffee,04/01/2017 17:30,evening,weekend,Saturday
9230,Coffee,04/01/2017 17:30,evening,weekend,Saturday
9230,Chicken Stew,04/01/2017 17:30,evening,weekend,Saturday
9230,Extra Salami or Feta,04/01/2017 17:30,evening,weekend,Saturday
9231,Tea,04/01/2017 17:39,evening,weekend,Saturday
9231,Bread,04/01/2017 17:39,evening,weekend,Saturday
9231,Coffee,04/01/2017 17:39,evening,weekend,Saturday
9231,Scone,04/01/2017 17:39,evening,weekend,Saturday
9231,Medialuna,04/01/2017 17:39,evening,weekend,Saturday
9231,Bread,04/01/2017 17:39,evening,weekend,Saturday
9232,Tea,04/02/2017 9:49,morning,weekend,Sunday
9232,Granola,04/02/2017 9:49,morning,weekend,Sunday
9233,Bread,04/02/2017 9:50,morning,weekend,Sunday
9234,Hot chocolate,04/02/2017 9:51,morning,weekend,Sunday
9234,Bread,04/02/2017 9:51,morning,weekend,Sunday
9234,Tiffin,04/02/2017 9:51,morning,weekend,Sunday
9235,Bread,04/02/2017 9:51,morning,weekend,Sunday
9236,Coffee,04/02/2017 9:53,morning,weekend,Sunday
9237,Coffee,04/02/2017 9:54,morning,weekend,Sunday
9238,Coffee,04/02/2017 9:54,morning,weekend,Sunday
9239,Coffee,04/02/2017 10:14,morning,weekend,Sunday
9239,Coffee,04/02/2017 10:14,morning,weekend,Sunday
9239,Cake,04/02/2017 10:14,morning,weekend,Sunday
9239,Cookies,04/02/2017 10:14,morning,weekend,Sunday
9240,Hot chocolate,04/02/2017 10:16,morning,weekend,Sunday
9240,Coffee,04/02/2017 10:16,morning,weekend,Sunday
9240,Cake,04/02/2017 10:16,morning,weekend,Sunday
9241,Coffee,04/02/2017 10:24,morning,weekend,Sunday
9241,Pastry,04/02/2017 10:24,morning,weekend,Sunday
9242,Muffin,04/02/2017 10:29,morning,weekend,Sunday
9242,Coffee,04/02/2017 10:29,morning,weekend,Sunday
9242,Coffee,04/02/2017 10:29,morning,weekend,Sunday
9243,Bread,04/02/2017 10:37,morning,weekend,Sunday
9243,Coffee,04/02/2017 10:37,morning,weekend,Sunday
9243,Coffee,04/02/2017 10:37,morning,weekend,Sunday
9244,Coffee,04/02/2017 10:49,morning,weekend,Sunday
9244,Coffee,04/02/2017 10:49,morning,weekend,Sunday
9244,Coffee,04/02/2017 10:49,morning,weekend,Sunday
9245,Coffee,04/02/2017 10:50,morning,weekend,Sunday
9245,Coffee,04/02/2017 10:50,morning,weekend,Sunday
9245,Medialuna,04/02/2017 10:50,morning,weekend,Sunday
9246,Bread,04/02/2017 10:50,morning,weekend,Sunday
9247,Tea,04/02/2017 10:53,morning,weekend,Sunday
9247,Coffee,04/02/2017 10:53,morning,weekend,Sunday
9247,Cookies,04/02/2017 10:53,morning,weekend,Sunday
9248,Coffee,04/02/2017 11:03,morning,weekend,Sunday
9248,Bread,04/02/2017 11:03,morning,weekend,Sunday
9249,Bread,04/02/2017 11:07,morning,weekend,Sunday
9250,Coffee,04/02/2017 11:14,morning,weekend,Sunday
9251,Cake,04/02/2017 11:27,morning,weekend,Sunday
9251,Brownie,04/02/2017 11:27,morning,weekend,Sunday
9252,Bread,04/02/2017 11:30,morning,weekend,Sunday
9252,Farm House,04/02/2017 11:30,morning,weekend,Sunday
9253,Pastry,04/02/2017 11:48,morning,weekend,Sunday
9253,Cake,04/02/2017 11:48,morning,weekend,Sunday
9254,Coffee,04/02/2017 12:00,afternoon,weekend,Sunday
9254,Sandwich,04/02/2017 12:00,afternoon,weekend,Sunday
9254,Bread,04/02/2017 12:00,afternoon,weekend,Sunday
9254,Scandinavian,04/02/2017 12:00,afternoon,weekend,Sunday
9254,Fudge,04/02/2017 12:00,afternoon,weekend,Sunday
9255,Bread,04/02/2017 12:02,afternoon,weekend,Sunday
9256,Coffee,04/02/2017 12:10,afternoon,weekend,Sunday
9256,Jammie Dodgers,04/02/2017 12:10,afternoon,weekend,Sunday
9256,Tiffin,04/02/2017 12:10,afternoon,weekend,Sunday
9256,Juice,04/02/2017 12:10,afternoon,weekend,Sunday
9257,Bread,04/02/2017 12:55,afternoon,weekend,Sunday
9258,Coffee,04/02/2017 13:00,afternoon,weekend,Sunday
9258,Sandwich,04/02/2017 13:00,afternoon,weekend,Sunday
9259,Spanish Brunch,04/02/2017 13:02,afternoon,weekend,Sunday
9260,Truffles,04/02/2017 13:06,afternoon,weekend,Sunday
9260,Crisps,04/02/2017 13:06,afternoon,weekend,Sunday
9260,Sandwich,04/02/2017 13:06,afternoon,weekend,Sunday
9261,Bread,04/02/2017 13:19,afternoon,weekend,Sunday
9261,Muffin,04/02/2017 13:19,afternoon,weekend,Sunday
9261,Coke,04/02/2017 13:19,afternoon,weekend,Sunday
9261,Sandwich,04/02/2017 13:19,afternoon,weekend,Sunday
9261,Tea,04/02/2017 13:19,afternoon,weekend,Sunday
9261,Farm House,04/02/2017 13:19,afternoon,weekend,Sunday
9262,Coffee,04/02/2017 13:27,afternoon,weekend,Sunday
9262,Pastry,04/02/2017 13:27,afternoon,weekend,Sunday
9262,Bread,04/02/2017 13:27,afternoon,weekend,Sunday
9263,Scone,04/02/2017 13:49,afternoon,weekend,Sunday
9263,Pastry,04/02/2017 13:49,afternoon,weekend,Sunday
9263,Cake,04/02/2017 13:49,afternoon,weekend,Sunday
9263,Alfajores,04/02/2017 13:49,afternoon,weekend,Sunday
9264,Coffee,04/02/2017 13:51,afternoon,weekend,Sunday
9264,Cake,04/02/2017 13:51,afternoon,weekend,Sunday
9265,Argentina Night,04/02/2017 13:52,afternoon,weekend,Sunday
9266,Soup,04/02/2017 13:54,afternoon,weekend,Sunday
9267,Cake,04/02/2017 14:34,afternoon,weekend,Sunday
9267,Cake,04/02/2017 14:34,afternoon,weekend,Sunday
9267,Smoothies,04/02/2017 14:34,afternoon,weekend,Sunday
9268,Cake,04/02/2017 14:35,afternoon,weekend,Sunday
9269,Pastry,04/02/2017 14:48,afternoon,weekend,Sunday
9269,Bread,04/02/2017 14:48,afternoon,weekend,Sunday
9269,Truffles,04/02/2017 14:48,afternoon,weekend,Sunday
9270,Coffee,04/02/2017 15:01,afternoon,weekend,Sunday
9270,Tea,04/02/2017 15:01,afternoon,weekend,Sunday
9270,Scone,04/02/2017 15:01,afternoon,weekend,Sunday
9270,Bread,04/02/2017 15:01,afternoon,weekend,Sunday
9271,Cake,04/02/2017 15:03,afternoon,weekend,Sunday
9271,Bread,04/02/2017 15:03,afternoon,weekend,Sunday
9271,Sandwich,04/02/2017 15:03,afternoon,weekend,Sunday
9271,Sandwich,04/02/2017 15:03,afternoon,weekend,Sunday
9272,Sandwich,04/02/2017 15:07,afternoon,weekend,Sunday
9272,Coffee,04/02/2017 15:07,afternoon,weekend,Sunday
9273,Coffee,04/02/2017 15:19,afternoon,weekend,Sunday
9273,Coffee,04/02/2017 15:19,afternoon,weekend,Sunday
9273,Cake,04/02/2017 15:19,afternoon,weekend,Sunday
9274,Coffee,04/02/2017 15:22,afternoon,weekend,Sunday
9274,Juice,04/02/2017 15:22,afternoon,weekend,Sunday
9274,Spanish Brunch,04/02/2017 15:22,afternoon,weekend,Sunday
9277,Coffee,04/02/2017 15:26,afternoon,weekend,Sunday
9277,Coffee,04/02/2017 15:26,afternoon,weekend,Sunday
9277,Coffee,04/02/2017 15:26,afternoon,weekend,Sunday
9277,Cake,04/02/2017 15:26,afternoon,weekend,Sunday
9277,Sandwich,04/02/2017 15:26,afternoon,weekend,Sunday
9278,Cookies,04/02/2017 15:28,afternoon,weekend,Sunday
9279,Cake,04/02/2017 15:35,afternoon,weekend,Sunday
9279,Tea,04/02/2017 15:35,afternoon,weekend,Sunday
9280,Cake,04/02/2017 15:48,afternoon,weekend,Sunday
9280,Cookies,04/02/2017 15:48,afternoon,weekend,Sunday
9280,Bread,04/02/2017 15:48,afternoon,weekend,Sunday
9280,Juice,04/02/2017 15:48,afternoon,weekend,Sunday
9281,Farm House,04/03/2017 8:24,morning,weekday,Monday
9282,Coffee,04/03/2017 9:25,morning,weekday,Monday
9283,Coffee,04/03/2017 9:27,morning,weekday,Monday
9283,Bread,04/03/2017 9:27,morning,weekday,Monday
9284,Coffee,04/03/2017 9:36,morning,weekday,Monday
9285,Tea,04/03/2017 10:06,morning,weekday,Monday
9286,Coffee,04/03/2017 10:09,morning,weekday,Monday
9286,Coffee,04/03/2017 10:09,morning,weekday,Monday
9287,Coffee,04/03/2017 10:14,morning,weekday,Monday
9287,Coffee,04/03/2017 10:14,morning,weekday,Monday
9287,Pastry,04/03/2017 10:14,morning,weekday,Monday
9287,Sandwich,04/03/2017 10:14,morning,weekday,Monday
9288,Bread,04/03/2017 10:21,morning,weekday,Monday
9288,Scone,04/03/2017 10:21,morning,weekday,Monday
9289,Coffee,04/03/2017 10:22,morning,weekday,Monday
9289,Coffee,04/03/2017 10:22,morning,weekday,Monday
9289,Toast,04/03/2017 10:22,morning,weekday,Monday
9289,Granola,04/03/2017 10:22,morning,weekday,Monday
9290,Coffee,04/03/2017 10:23,morning,weekday,Monday
9290,Coffee,04/03/2017 10:23,morning,weekday,Monday
9290,Pastry,04/03/2017 10:23,morning,weekday,Monday
9290,Cake,04/03/2017 10:23,morning,weekday,Monday
9291,Tea,04/03/2017 10:24,morning,weekday,Monday
9292,Farm House,04/03/2017 10:42,morning,weekday,Monday
9293,Coffee,04/03/2017 10:45,morning,weekday,Monday
9294,Coffee,04/03/2017 10:54,morning,weekday,Monday
9294,Pastry,04/03/2017 10:54,morning,weekday,Monday
9295,Coffee,04/03/2017 11:14,morning,weekday,Monday
9295,Truffles,04/03/2017 11:14,morning,weekday,Monday
9295,Pastry,04/03/2017 11:14,morning,weekday,Monday
9295,Bread,04/03/2017 11:14,morning,weekday,Monday
9296,Bread,04/03/2017 11:22,morning,weekday,Monday
9297,Coffee,04/03/2017 11:44,morning,weekday,Monday
9297,Coffee,04/03/2017 11:44,morning,weekday,Monday
9297,Coffee granules,04/03/2017 11:44,morning,weekday,Monday
9298,The Nomad,04/03/2017 11:58,morning,weekday,Monday
9299,Bread,04/03/2017 12:02,afternoon,weekday,Monday
9300,Bread,04/03/2017 12:03,afternoon,weekday,Monday
9300,Cookies,04/03/2017 12:03,afternoon,weekday,Monday
9301,Bread,04/03/2017 12:04,afternoon,weekday,Monday
9302,Truffles,04/03/2017 12:04,afternoon,weekday,Monday
9303,Coffee,04/03/2017 12:17,afternoon,weekday,Monday
9303,Sandwich,04/03/2017 12:17,afternoon,weekday,Monday
9303,Cake,04/03/2017 12:17,afternoon,weekday,Monday
9304,Coffee,04/03/2017 12:18,afternoon,weekday,Monday
9304,Toast,04/03/2017 12:18,afternoon,weekday,Monday
9305,Tea,04/03/2017 12:21,afternoon,weekday,Monday
9305,Coffee,04/03/2017 12:21,afternoon,weekday,Monday
9305,Toast,04/03/2017 12:21,afternoon,weekday,Monday
9305,Scandinavian,04/03/2017 12:21,afternoon,weekday,Monday
9305,Farm House,04/03/2017 12:21,afternoon,weekday,Monday
9306,Bread,04/03/2017 12:23,afternoon,weekday,Monday
9307,Coffee,04/03/2017 12:23,afternoon,weekday,Monday
9308,Coffee,04/03/2017 13:19,afternoon,weekday,Monday
9310,Scone,04/03/2017 13:27,afternoon,weekday,Monday
9310,Bread,04/03/2017 13:27,afternoon,weekday,Monday
9310,Spanish Brunch,04/03/2017 13:27,afternoon,weekday,Monday
9311,Coffee,04/03/2017 13:47,afternoon,weekday,Monday
9311,Coffee,04/03/2017 13:47,afternoon,weekday,Monday
9311,Cookies,04/03/2017 13:47,afternoon,weekday,Monday
9312,Mineral water,04/03/2017 13:48,afternoon,weekday,Monday
9312,Truffles,04/03/2017 13:48,afternoon,weekday,Monday
9312,Coke,04/03/2017 13:48,afternoon,weekday,Monday
9312,Scone,04/03/2017 13:48,afternoon,weekday,Monday
9313,Sandwich,04/03/2017 13:55,afternoon,weekday,Monday
9313,Soup,04/03/2017 13:55,afternoon,weekday,Monday
9314,Coffee,04/03/2017 14:06,afternoon,weekday,Monday
9315,Coffee,04/03/2017 14:17,afternoon,weekday,Monday
9315,Coffee,04/03/2017 14:17,afternoon,weekday,Monday
9315,Medialuna,04/03/2017 14:17,afternoon,weekday,Monday
9315,Cake,04/03/2017 14:17,afternoon,weekday,Monday
9316,Tea,04/03/2017 14:42,afternoon,weekday,Monday
9316,Sandwich,04/03/2017 14:42,afternoon,weekday,Monday
9317,Bread,04/03/2017 14:44,afternoon,weekday,Monday
9318,Coffee,04/03/2017 14:46,afternoon,weekday,Monday
9318,Coffee,04/03/2017 14:46,afternoon,weekday,Monday
9318,Sandwich,04/03/2017 14:46,afternoon,weekday,Monday
9319,Coffee,04/03/2017 14:50,afternoon,weekday,Monday
9319,Bread,04/03/2017 14:50,afternoon,weekday,Monday
9319,Scone,04/03/2017 14:50,afternoon,weekday,Monday
9320,Coffee,04/03/2017 14:52,afternoon,weekday,Monday
9321,Coffee,04/03/2017 15:25,afternoon,weekday,Monday
9321,Jammie Dodgers,04/03/2017 15:25,afternoon,weekday,Monday
9321,Juice,04/03/2017 15:25,afternoon,weekday,Monday
9322,Cookies,04/03/2017 15:26,afternoon,weekday,Monday
9323,Soup,04/03/2017 15:28,afternoon,weekday,Monday
9324,Bread,04/03/2017 15:33,afternoon,weekday,Monday
9324,Sandwich,04/03/2017 15:33,afternoon,weekday,Monday
9325,Tea,04/03/2017 15:38,afternoon,weekday,Monday
9325,Cookies,04/03/2017 15:38,afternoon,weekday,Monday
9326,Cookies,04/03/2017 15:48,afternoon,weekday,Monday
9326,Cake,04/03/2017 15:48,afternoon,weekday,Monday
9326,Tea,04/03/2017 15:48,afternoon,weekday,Monday
9327,Tea,04/03/2017 15:53,afternoon,weekday,Monday
9327,Coffee,04/03/2017 15:53,afternoon,weekday,Monday
9327,Alfajores,04/03/2017 15:53,afternoon,weekday,Monday
9328,Medialuna,04/03/2017 16:04,afternoon,weekday,Monday
9329,Scone,04/03/2017 16:19,afternoon,weekday,Monday
9329,Bread,04/03/2017 16:19,afternoon,weekday,Monday
9330,Tea,04/03/2017 16:20,afternoon,weekday,Monday
9330,Alfajores,04/03/2017 16:20,afternoon,weekday,Monday
